config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
985,1.0360692,0.042716037,399.9463,2.4144957,0.16699032,65.8146,92.43315,-26.8336,-10.356136,2.3489432,1.8301016,2.678697,2.426803,2.2043605,136.73657,501.71002,160.92947,1398.9456,1416.2316,0.2176011,1.5421196,10.227557,84.506546,0.074028686,8.731557
986,1.1641344,0.044408776,399.92706,2.4368794,0.21622233,144.68716,117.83346,-24.868515,-15.802015,1.759855,1.5016481,2.551597,2.954889,3.177397,202.52876,560.6029,145.01826,138.17842,140.27014,0.09810026,0.08586924,1.8113056,33.736034,1.7633791,8.225425
987,1.0758924,0.037303064,400.2765,2.489474,0.14675145,47.29256,92.60689,-23.192932,15.871649,2.688964,2.0254385,2.9819207,2.783235,2.5736198,160.03564,445.0035,142.85104,75.10293,271.56622,0.27703765,1.8126904,17.22319,155.8868,-0.015116143,9.607516
988,1.0984008,0.04108473,400.17297,2.5121374,0.52184236,70.78017,71.37828,-12.195097,-32.300854,2.4885905,1.8724921,2.7554412,2.5871956,2.4060855,149.71384,528.1406,52.87274,238.17093,453.66193,0.23407659,1.1180782,9.135634,79.53477,0.283076,8.71361
989,1.156573,0.03426864,399.42618,2.5871155,0.2675598,37.319237,52.545765,-22.341549,-25.615458,2.2902915,1.7967336,2.7548192,2.6227767,2.4382138,152.11218,525.7154,34.387383,348.20206,376.8749,0.1746049,0.2303299,4.6917953,70.742294,0.29918998,9.713578
990,1.0019896,0.039390177,400.0957,2.4797616,0.20356253,37.701965,101.7705,-18.82687,-11.999964,2.061921,1.673591,2.6606693,2.7398257,2.7011924,170.16608,550.82556,103.33484,1323.3215,908.9159,0.053100187,0.41162786,3.1265364,26.467264,-0.39753702,9.009473
991,1.0010338,0.039332367,400.07843,2.4966266,0.3233351,13.0477295,111.93209,-13.35784,-24.233511,2.460136,1.8727114,2.7442753,2.4681096,2.2329154,138.30727,525.37555,263.99838,149.84451,584.38617,0.15053684,0.7527541,6.3591766,58.216633,0.53524786,9.671075
992,1.0666016,0.024209714,399.80438,2.6404166,0.2811328,129.48723,100.726364,-16.860516,-22.979553,2.4026914,1.8584305,2.7212753,2.356128,2.065267,127.33524,396.70883,52.80607,113.81046,332.31967,0.05971967,0.1272168,1.9832748,24.16402,-0.56494904,8.852186
993,1.0971816,0.04199965,399.64728,2.6405697,0.13564105,109.3936,102.55693,-30.346746,-10.137332,2.137034,1.5827324,2.247689,1.9500177,1.7327063,106.793625,499.33038,25.11321,130.47491,1360.241,0.095976084,1.1259705,4.6323977,35.03298,1.144288,8.656431
994,1.1404727,0.03972996,400.3054,2.3422062,0.2336454,126.56206,60.60743,-24.943983,-24.269146,3.2657375,2.301852,3.148966,2.6969078,2.3938694,147.05762,493.00058,219.4987,306.28607,278.37494,0.30636057,1.5398229,15.171649,141.69946,0.70325327,8.55588
995,1.0276586,0.03664829,399.8643,2.4484475,0.20751698,26.670475,71.51538,-31.572979,-99.94306,2.8052044,2.083795,2.9440095,2.5154355,2.215822,136.32877,604.1944,105.36491,225.79855,219.186,0.17115243,3.1613083,10.951056,81.10742,-0.115598515,9.991668
996,1.0064603,0.03681352,399.781,2.4521942,0.2309709,182.34091,43.186527,-22.196177,37.506207,2.7206507,2.0334282,2.8866456,2.5470421,2.2869382,141.25037,387.15826,228.92278,295.63174,1221.9307,0.19234434,1.6531,10.056096,81.33831,0.64311326,8.261556
997,1.2356422,0.04561921,399.83945,2.5160642,0.22553077,163.70695,125.042984,-34.460148,-67.66719,2.4409046,1.8999729,2.7962875,2.4546647,2.1760278,134.41025,561.62317,249.37671,122.32009,1399.946,0.22191015,0.51495594,8.364797,104.54539,1.1531883,9.186453
998,1.2098525,0.05389353,399.00937,2.7719643,0.20043726,67.924034,39.565987,-22.169355,-5.1763544,3.1086495,2.083446,2.6349533,2.0599258,1.7590964,106.36372,546.4775,123.16803,40.007267,374.78754,0.15016201,0.6557343,6.8545713,65.90078,0.2819673,8.61155
999,1.0136496,0.04018435,400.31345,2.4855642,0.1416407,47.648533,32.530357,-11.84877,19.666542,2.225011,1.7477617,2.600272,2.308736,2.05175,126.925156,454.3204,58.749775,516.51294,822.05896,0.1320669,0.7278071,6.609268,59.76776,0.5968261,9.528907
1000,1.0666376,0.04848995,399.92773,2.4781072,0.14378013,83.938515,108.325356,-24.731907,16.307232,2.12221,1.727348,2.7668812,2.8599856,2.8034992,176.46492,391.85614,127.20775,260.42462,680.9409,0.22494581,0.15782353,3.288726,94.984314,0.32203978,8.433636
1001,1.0832652,0.04367392,399.9033,2.4925919,0.10152797,101.418465,96.60646,-18.52341,-18.729004,2.4860473,1.8731213,2.7155101,2.4323363,2.1980507,136.05493,568.4073,149.01111,164.62811,287.39795,0.24215241,0.9517051,12.169551,120.63196,0.8457454,8.83314
1002,1.0498698,0.038757592,399.80853,2.4410288,0.2110893,99.274826,73.66005,-10.289377,42.068047,2.2638593,1.7801697,2.6833687,2.573604,2.4165008,150.94626,481.7398,103.35519,131.18532,1570.576,0.22858723,1.7837856,10.70609,86.10286,-0.3305892,9.191654
1003,0.90031207,0.04986796,399.82318,2.4791322,0.10660962,118.58989,102.01961,-13.406027,-25.662838,2.515291,1.8038658,2.398637,1.924947,1.6542873,100.64601,392.4312,79.84888,352.64368,665.5159,0.07216946,0.31605113,3.1030636,28.956854,-0.23409359,8.036903
1004,1.1268489,0.044213463,399.87448,2.377308,0.41538715,97.7321,53.485615,-20.74802,14.427859,1.9535488,1.5696361,2.4489756,2.37118,2.2209878,138.84032,621.8766,131.27213,72.63668,499.50717,0.13723667,0.96837825,7.2072196,61.440514,-0.26788872,10.809563
1005,1.1700385,0.048134666,400.13513,2.3607163,0.16553414,106.91062,69.641655,-19.447348,23.645111,2.2172103,1.7586281,2.6756387,2.3451614,2.0236697,124.877075,727.01544,75.82649,288.572,883.54944,0.19218317,0.41424298,5.59899,57.687965,0.7150847,12.916834
1006,1.0266613,0.038988907,399.78717,2.568983,0.18311849,97.952805,101.029434,-21.402868,41.259483,2.7771611,2.1484523,3.169679,2.7783065,2.4566872,151.70859,641.7325,163.54019,713.6228,1296.4651,0.047040895,0.1754004,1.736585,15.938724,-0.1058249,10.681555
1007,1.2914085,0.05477787,399.89178,2.3701718,0.33961526,84.31381,84.46598,-33.95671,-10.112577,3.4068825,2.3458314,3.0285616,2.340279,1.980258,119.57143,674.51385,85.11908,409.6874,795.5115,0.07138,0.09985511,1.8670915,25.308132,1.6226934,10.793215
1008,1.0346828,0.03957562,399.74713,2.3037698,0.2641092,159.78445,31.032095,-14.447111,20.505371,2.6037822,1.9415185,2.7452004,2.3004394,1.9989595,122.60466,515.08514,75.31764,445.7155,379.73718,0.32727593,1.3532664,15.2479,147.78618,0.32205027,9.09485
1009,1.1590931,0.04553753,399.976,2.4781556,0.21224602,43.503967,87.50277,-20.702581,-10.971318,2.453896,1.9214618,2.8850808,2.679607,2.4676507,153.53595,519.3744,65.76933,281.79816,347.04144,0.11353843,0.9897623,6.1423736,50.13678,0.119703986,8.522425
1010,1.0803589,0.040546507,399.6248,2.461119,0.13715944,85.09165,28.219244,-26.759212,16.26849,2.9748945,2.0912557,2.7265048,2.1462824,1.8319247,110.72569,563.516,157.62613,49.127098,261.74634,0.16341653,0.39431462,6.267775,82.897934,-0.74882525,7.4712706
1011,1.1911092,0.04513366,399.6768,2.4785335,0.36815253,145.22537,121.43048,-28.666721,-4.716066,2.7490542,2.1092923,3.0941765,2.8758469,2.656941,165.22592,455.63446,116.40904,131.67947,499.2233,0.06080363,0.13610384,1.9677387,21.89507,-0.57904166,7.594737
1012,1.1999712,0.048747458,400.17487,2.4882953,0.57986146,101.97298,41.40281,-31.263346,21.433567,2.1704688,1.6329113,2.268312,1.8865248,1.6402953,100.56725,474.68988,95.07312,30.41511,526.07697,0.12103734,1.4608557,7.234472,56.452923,1.5748202,9.512123
1013,1.1204785,0.054722548,399.7495,2.435898,0.1094384,122.25017,87.84915,-29.710281,19.820831,3.3125694,2.3774729,3.1012511,2.3478825,1.9562811,117.772995,420.70947,30.018915,254.03606,368.5298,0.14455715,0.20908022,3.8150315,55.03368,0.52409935,8.767653
1014,1.0301372,0.0398987,399.7816,2.4875796,0.11656066,55.176807,105.94531,-21.421278,8.313646,2.8340468,2.0973086,2.8627925,2.2098873,1.8304726,110.87449,515.3716,138.96034,212.61848,806.2376,0.42592344,1.614459,25.789053,300.9475,0.6973795,6.984072
1015,1.0366467,0.039412558,399.9215,2.5328267,0.28009495,183.44714,100.14083,-16.085873,18.802797,2.8237913,1.9944429,2.7487962,2.3816903,2.1241908,130.65503,456.84628,165.81894,202.74701,238.69157,0.16544843,0.6810896,6.3629255,57.36654,0.36287704,8.096837
1016,1.1061919,0.045133106,400.28668,2.5570016,0.1588516,86.23696,67.82306,-26.534542,-42.186146,1.8220737,1.514205,2.4883602,2.528783,2.4058776,151.17542,529.31665,120.86304,136.99911,1197.8474,0.18727012,2.212321,12.469484,99.39733,0.32439083,9.628946
1017,1.1822665,0.041050173,399.7752,2.5100856,0.15016958,144.13475,78.20748,-31.154861,-29.176804,2.402113,1.7795382,2.5379663,2.1887047,1.9381075,119.40928,817.724,151.29668,251.26814,778.4096,0.20608166,0.46960974,8.30112,112.21757,-0.15168758,10.404711
1018,1.0241163,0.030152386,399.91574,2.54968,0.18501458,84.370995,89.4586,-11.453455,-16.191217,3.053938,2.1373851,2.8002334,2.2169373,1.8961903,115.151535,420.8816,27.286968,27.725433,156.25476,0.15855059,1.62549,10.141728,83.52642,-0.9515263,7.5822344
1019,1.0971949,0.035217177,399.87784,2.459043,0.27258316,64.930435,95.89085,-24.32411,-55.428204,3.3687057,2.3667102,3.1881788,2.6500092,2.3184297,141.7966,383.66666,43.53202,189.75497,470.6208,0.100233994,0.4620289,4.0245395,36.36613,0.11848722,8.158911
1020,1.1372437,0.044945795,400.17227,2.4945304,0.23264495,139.9531,60.180717,-13.906099,13.797549,2.660471,2.0082223,2.846826,2.504205,2.2497332,138.93314,447.98233,66.62805,89.769714,215.85254,0.08778154,0.16998976,2.496307,40.979958,0.17652917,7.830275
1021,1.1451452,0.048956454,400.02722,2.4767556,0.16131265,51.28712,119.90647,-39.647346,-9.243593,2.392903,1.8264328,2.6391923,2.3805296,2.1654344,134.11633,505.5414,200.4896,637.2448,299.83575,0.28046936,1.4623638,15.297918,148.2647,0.057877086,9.807176
1022,1.2159266,0.044158198,400.253,2.411605,0.2666666,49.182438,78.86164,-19.018469,33.786335,2.471786,1.880759,2.7810066,2.499741,2.256331,139.71701,597.6248,151.17354,1887.9867,1074.1104,0.25984806,1.969402,14.657148,126.39996,0.5978258,10.437136
1023,1.2155812,0.047502007,400.25995,2.381515,0.49636093,87.39993,78.10923,-28.550827,-31.629887,2.6173625,1.966185,2.8212154,2.3939474,2.082683,127.98844,588.63385,56.44872,238.52754,478.38467,0.1473454,1.9831696,10.390997,81.94918,-0.15094495,9.172213
1024,1.0386956,0.039320808,399.49213,2.5108185,0.09088117,92.89063,89.599304,-15.61525,-20.151392,2.3122127,1.7783417,2.6089993,2.3832662,2.1778994,135.18274,515.1631,54.77063,133.7799,301.36517,0.11098814,0.51942146,5.1888847,47.825962,0.02819643,8.307432
1025,1.1464733,0.046771836,400.46515,2.433975,0.12580863,102.173225,113.50161,-33.782417,-22.99988,2.2130833,1.6868893,2.4180493,2.070144,1.8169796,111.85521,444.1621,69.39361,143.5173,232.52478,0.090311505,0.38046035,4.076649,39.09322,0.422244,7.448682
1026,1.0622346,0.045849413,400.90155,2.5408978,0.06328911,89.371544,137.28923,-9.42613,-4.6445208,2.2541094,1.7953598,2.7954767,2.7517254,2.6149902,163.7207,540.33777,94.70814,72.79281,194.7666,0.2794748,0.4233048,7.870988,103.77883,0.07293205,8.9189825
1027,1.1305001,0.041604947,399.77267,2.4803784,0.23334655,100.62251,23.074482,-41.618702,18.266478,2.943174,2.156209,3.0024865,2.5683548,2.274452,139.80515,476.87494,219.79716,179.61687,1113.9413,0.31793994,1.3598822,18.21023,196.61472,0.09579854,7.641881
1028,1.1074901,0.019813603,399.0062,2.040158,0.10166559,92.26366,38.946484,-22.912792,-1.2877529,2.1111336,1.7058691,2.5852098,2.4245582,2.241561,139.79782,624.0272,86.61392,302.00494,547.5584,0.059538644,0.26769227,2.6105425,24.51529,0.06482428,9.028444
1029,1.0467454,0.039180882,399.76187,2.449437,0.19998124,84.79143,65.46525,-15.455658,12.7099285,2.8532963,2.1327987,3.009203,2.5990837,2.3090656,142.15291,537.22614,54.765076,15.34284,948.617,0.12156936,0.52976626,5.724832,54.377922,-0.16349003,8.642983
1030,1.1694465,0.04383508,399.5864,2.4645438,0.21543288,132.95248,52.711628,-45.392746,-55.10337,2.8821118,2.0888,2.8475652,2.3388991,2.0294223,123.90774,550.9547,150.21286,105.040695,1026.7557,0.20579004,0.4313716,6.932826,88.93204,0.2965993,8.231647
1031,1.1763651,0.04516641,399.34763,2.253379,0.20763882,145.83578,75.596565,-31.311756,28.982706,2.2341442,1.7242159,2.5051103,2.185062,1.9376663,119.63936,619.2425,51.742584,199.64548,754.59875,0.13181248,0.41065446,4.9172306,49.44306,0.48585325,9.414724
1032,1.052089,0.033983327,399.45905,2.2955594,0.21507244,142.6915,68.8452,-24.472303,8.480787,1.7278602,1.4332364,2.2573562,2.2865427,2.2062447,138.6475,544.73645,178.25034,223.66573,788.484,0.1536908,0.5761428,6.1029997,58.096275,-0.10166025,7.8726096
1033,1.0264121,0.0546259,400.0673,2.5137343,0.15744026,101.07663,40.605675,-11.617334,4.848193,2.5567377,1.8693444,2.5756607,2.0363336,1.7080845,103.86318,456.56323,219.97244,311.96515,1267.0402,0.20301227,0.8851143,10.750797,109.56329,1.8440901,8.849193
1034,0.9540243,0.039095793,399.83905,2.4503198,0.1974581,99.46732,45.83987,-12.0728,17.629025,2.8686664,2.0941653,2.8329196,2.325353,2.0177932,123.33562,635.79724,245.84053,185.7242,591.55066,0.15815642,0.38207954,5.6690946,72.309326,-0.25156137,8.811813
1035,1.1636059,0.038055975,400.47137,2.611602,0.11819819,113.28218,31.570171,-23.348248,-5.4090595,2.1677835,1.6789223,2.5630558,2.4972174,2.3628705,147.75894,431.53833,228.38799,206.39587,725.1921,0.33528978,3.0152452,20.007841,167.68755,-0.6328069,8.643793
1036,1.0362275,0.00940299,399.68298,2.4379668,0.17905271,187.33829,60.72854,-13.86083,-34.116188,2.14955,1.752423,2.6907344,2.5684886,2.3912406,149.46416,696.8407,115.18744,349.09644,1815.3772,0.16783592,0.5434306,6.423391,68.91306,-0.6883027,8.272125
1037,1.1095474,0.0318286,398.92374,2.4671457,0.24832794,27.34522,56.153088,-22.503803,-40.46619,2.5591776,1.9212582,2.750592,2.4036214,2.1407692,132.04697,464.61392,127.98098,282.18784,267.18576,0.110619724,0.1266296,2.728829,46.878826,1.3787305,8.236833
1038,1.0372813,0.023154426,399.95517,2.417084,0.20410042,61.31756,27.287958,-17.49025,-41.187683,2.0852792,1.6630917,2.6433904,2.7262435,2.6564524,167.17949,488.94595,28.257984,130.36307,1269.4974,0.09778104,0.84954053,4.521777,36.021465,0.5523919,8.441236
1039,1.0718004,0.07285677,400.75702,2.487712,0.07831093,181.62752,60.865307,-11.370989,-1.1113595,1.6677883,1.4542611,2.445928,2.72897,2.8440242,180.6281,491.50162,175.81354,152.7617,1192.6376,0.17928264,0.6222979,5.63008,54.529205,0.46834087,8.572422
1040,1.0637236,0.031102374,400.56833,2.5740736,0.20265047,148.90573,116.449,-20.25465,-7.140349,1.9792163,1.4975544,2.2324033,2.0671341,1.8967081,117.84999,479.8585,57.427143,54.83015,68.749825,0.25052845,1.9766243,14.332286,122.09019,-0.25929016,8.428778
1041,0.99849,0.037811637,399.99072,2.4676385,0.1833624,115.7156,63.12603,-15.318403,-15.399994,2.575508,1.961052,2.924881,2.7730925,2.5972168,161.83765,617.3674,148.84654,372.01575,279.89838,0.14832096,0.43081722,6.015217,64.631935,0.22188261,11.494207
1042,1.108851,0.04161089,400.0199,2.436589,0.2867245,113.409225,68.01141,-30.168179,-4.7816763,3.107076,2.3189135,3.3381672,3.1028306,2.8674102,178.12712,490.63828,17.208345,308.1287,1183.014,0.14121917,0.30801553,4.16893,44.706898,0.089655206,9.980206
1043,0.98432904,0.041733097,399.96494,2.4591882,0.15169054,84.73042,78.17762,-20.307158,-8.700918,1.9122496,1.5109046,2.3204088,2.2387187,2.1005895,131.24594,468.03775,86.00148,177.92947,157.41483,0.14659157,0.9012264,8.350635,75.641174,-0.029091025,8.173198
1044,1.0537297,0.040595226,400.0948,2.582649,0.084736876,148.7994,67.86805,-23.026709,-37.001717,2.4076831,1.8754311,2.8884835,2.728664,2.5180895,156.88373,527.2034,41.34242,36.208733,241.81123,0.1952579,1.6170403,9.865835,80.92474,-0.5910364,9.298022
1045,1.1425275,0.04171291,399.9891,2.4474287,0.24085459,84.771126,63.57656,-27.892202,3.5140495,2.2497497,1.6354349,2.2213953,1.841664,1.6098044,98.41374,412.53833,67.12926,430.89386,528.9146,0.21331981,2.1304467,10.806833,84.798355,0.24452877,6.8391366
1046,1.0758569,0.040739026,399.15668,2.536975,0.32895297,108.17654,99.64522,-30.246567,-17.43035,2.365065,1.7940124,2.563111,2.268247,2.0408804,126.16592,446.13242,48.0259,114.09812,389.23984,0.13750896,0.9698547,6.9322143,58.491188,-0.031303883,8.407412
1047,1.1078452,0.07570606,400.88263,2.459273,0.29370016,126.35303,52.029114,-19.298557,11.891184,2.658224,2.0297718,3.0098038,2.7582862,2.5180848,156.27213,455.85165,99.57811,50.976524,301.98575,0.17340988,0.96503764,9.03154,84.420555,0.91592723,8.91178
1048,1.0401108,0.036865495,399.3117,2.2526264,0.21277809,72.155785,41.91967,-14.089902,45.644505,2.8371353,2.1433563,3.1065953,2.7192955,2.417437,149.19492,497.69293,126.22627,108.43872,138.1591,0.0982942,0.39353067,5.240493,54.029327,-0.5812218,9.431799
1049,1.1079005,0.04423268,399.84595,2.5108755,0.08524273,68.60663,33.429127,-18.185217,3.507686,2.4694848,1.9278905,2.8102856,2.4821866,2.2178516,137.14883,505.83926,109.1638,635.1378,1230.5803,0.18109551,0.43849927,5.9973125,67.33162,0.06281898,9.472816
1050,1.1576372,0.03694405,400.35248,2.5339692,0.23783073,80.98547,94.439735,-27.600348,-9.508383,2.7234058,1.9445168,2.6013784,2.0649188,1.7608078,106.93984,424.2705,100.096756,103.373375,1279.0476,0.104956366,0.24937972,3.8574338,49.147057,-0.25431073,8.718452
1051,1.0014416,0.03548214,400.12833,2.3594205,0.14448482,126.326126,80.701485,-15.016635,45.23183,2.796578,2.0092118,2.7711864,2.4120069,2.1574779,132.83362,486.33072,72.33191,468.12628,586.2832,0.06512444,0.54306877,3.672213,30.118917,0.061389305,7.8090425
1052,1.0300275,0.03671497,399.436,2.5253482,0.18179178,137.92635,54.874462,-25.341679,-6.010756,2.6719973,2.057037,3.0104654,2.6176727,2.320401,143.22482,612.8426,114.912796,362.21713,800.6182,0.2099349,1.0982771,12.20059,116.953125,0.08851604,11.1201935
1053,1.054917,0.061388582,400.14215,2.5585065,0.2315948,120.278885,101.13418,-24.719664,-23.247242,2.97439,2.0802784,2.8028643,2.408947,2.1446369,131.51736,439.27515,49.506603,25.577374,148.79373,0.21699193,0.44235992,7.787078,90.34854,0.21033292,8.230031
1054,1.1864588,0.041044004,400.32037,2.4571645,0.08697555,112.916565,94.25153,-26.59109,-10.619234,2.2520604,1.7263228,2.5109258,2.2665112,2.0596032,127.615845,461.62848,45.246468,64.11217,1226.1938,0.15945697,2.4404533,12.754008,100.303215,0.5885108,8.443984
1055,1.1594014,0.033567376,399.36572,2.8578248,0.09647757,151.88916,93.68096,-29.783901,12.566315,3.481187,2.3008475,2.775124,2.0180666,1.672013,99.63517,415.2976,44.563747,300.45364,1393.2643,0.1809552,0.18033406,3.477092,62.09812,0.59244734,8.763359
1056,1.1605866,0.01610795,399.9524,2.5031676,0.37144586,122.30055,84.00134,-17.359371,3.9334903,2.9248354,2.157208,2.9412694,2.4017649,2.075546,126.40517,470.175,97.33437,298.60455,991.38446,0.13757329,0.67451906,5.9303484,54.659595,0.9000967,8.377115
1057,1.2012717,0.059287686,400.1322,2.4484308,0.39601225,56.516113,83.97648,-21.009281,-26.94223,1.8865763,1.5584614,2.4949965,2.597136,2.5784595,162.53099,461.1607,39.945244,99.20207,2541.8208,0.1669644,0.5606128,6.763349,70.38753,0.34494346,7.8646936
1058,1.0631062,0.04084366,399.95026,2.552074,0.24507518,100.73294,96.46887,-18.466335,-8.984594,3.0726955,2.2734394,3.1925213,2.714702,2.3903875,146.85406,433.18027,29.2645,165.01578,1047.4119,0.048275203,0.18123624,2.4139483,25.38256,0.41462857,8.543866
1059,1.125096,0.03830425,399.8803,2.374265,0.16296694,80.00464,27.962088,-25.723011,-7.6900153,3.2975636,2.234133,2.8146696,2.1268868,1.7858607,107.46741,537.45245,136.0176,411.60928,1186.2325,0.23693582,2.366499,11.396254,88.36389,0.701515,8.471575
1060,1.0310652,0.036587156,399.69894,2.518542,0.13149494,145.67647,86.45088,-23.465244,8.373981,2.1344981,1.6992099,2.6236014,2.4310765,2.1962523,136.54424,639.6288,277.01016,59.23349,597.7567,0.11366053,0.7788011,5.551161,46.442486,-0.1666238,12.205409
1061,1.149605,0.03258102,400.05594,2.44243,0.16520244,110.57216,86.91736,-22.757305,-29.778513,2.5165703,1.880698,2.7023377,2.392264,2.1513097,132.90703,617.60364,37.196747,858.2225,746.39575,0.2086935,0.7187053,9.091961,95.7201,0.13400456,11.094579
1062,1.1088178,0.046494413,400.2199,2.450064,0.21308336,152.56418,36.917107,-20.059048,-24.698582,2.8367317,2.0278978,2.763889,2.3255477,2.0445244,125.36198,450.1175,71.15612,168.84622,210.94955,0.23120551,0.52868927,7.9137344,89.56926,-0.5849141,7.811887
1063,1.0972326,0.04213343,399.05377,2.7514534,0.27625105,164.37831,55.90088,-21.329035,28.627472,2.3172967,1.7570242,2.5332239,2.208637,1.9629161,121.0871,476.4322,134.6385,165.13782,258.91583,0.095156744,0.16488439,2.546758,29.576931,0.63208926,9.198204
