config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
1271,1.164352,0.044569917,400.0996,2.5090191,0.21237567,64.680336,86.59874,-13.759702,-2.5559292,2.2193072,1.7610397,2.7534344,2.8128667,2.7682939,174.03181,728.5853,88.76286,159.49771,544.949,0.19486965,1.4419655,10.09574,84.606155,0.31356853,10.338254
1272,1.0981632,0.04499181,399.84683,2.727829,0.08937331,99.541176,91.17058,-13.065516,52.264942,2.4746163,1.8770792,2.6410017,2.1828728,1.8820112,115.22231,560.73285,115.612854,1185.4342,258.82495,0.10709943,0.34537557,4.7125382,51.952442,0.085552335,11.827789
1273,1.1378393,0.044238903,399.96182,2.4788296,0.17795254,51.85562,80.17953,-16.456833,9.782198,2.7898192,1.9462469,2.502685,1.8732872,1.5545914,93.47166,518.09784,34.43403,418.4986,495.47577,0.06923418,0.43066412,3.3768895,29.024326,0.78479064,9.814193
1274,1.1326258,0.04374785,399.4705,2.5146315,0.112026095,74.578,75.86283,-21.394032,60.711384,2.2024531,1.6823183,2.4892046,2.315144,2.1388266,133.00726,569.1498,227.81609,361.763,538.07526,0.19277951,0.27948537,5.0210943,67.667076,1.0184128,10.707365
1275,1.0817236,0.050286032,399.82416,2.4560878,0.18801323,62.21865,54.04416,-8.697791,17.098286,2.2518704,1.7753699,2.696432,2.4161217,2.1361473,132.25288,501.2331,476.89615,132.60068,1091.4908,0.058352254,0.6257788,3.494548,27.8773,0.057959177,10.359891
1276,1.113425,0.04056223,399.9708,2.4616728,0.2631957,81.54072,37.18955,-18.397823,11.999762,2.1388173,1.6769648,2.5285783,2.311954,2.0967517,130.18803,518.8031,129.05986,694.1159,282.58536,0.24588533,0.20214939,3.4470534,44.390755,0.47179598,9.999825
1277,1.098431,0.039882123,399.98895,2.4681334,0.24751905,99.43547,28.451147,-11.659168,38.923893,2.7663436,2.098731,2.9967735,2.589757,2.295795,141.41106,557.34216,53.279793,1017.16925,553.14166,0.13272808,0.83742535,7.190896,63.55956,0.50158745,10.70831
1278,1.1411129,0.03435037,400.12,2.376515,0.17173788,26.040592,93.59676,-18.955381,43.427876,1.8745304,1.433847,2.0997314,1.9222103,1.7578318,109.11007,528.6647,146.1481,524.2135,536.93866,0.1473678,0.26900345,5.439286,75.107376,0.42433953,10.082207
1279,1.1140622,0.040226527,399.94098,2.4624364,0.24703059,80.05112,83.51248,-15.684599,7.3569627,3.0787334,2.301595,3.2838109,2.8759074,2.571225,158.63168,511.8365,45.559177,523.5448,750.86896,0.2315974,1.27123,7.3636765,59.33318,0.23809943,10.208212
1280,1.1877228,0.03785891,399.83295,2.4103875,0.1390492,109.651566,71.65537,-9.303956,15.526436,2.5538719,1.9948918,2.9910805,2.9332085,2.7816613,174.02519,565.4113,41.246605,428.0857,428.6486,0.096180774,0.5158504,4.662189,43.85941,0.68206155,8.919083
1281,1.0157177,0.037474465,399.83176,2.4724672,0.28713143,38.78286,56.28704,-15.94223,48.19777,2.917297,2.233281,3.3074906,3.014563,2.7440066,170.24985,522.43445,61.805187,380.6109,356.9511,0.09572339,1.1473904,7.1358137,57.88379,0.23305479,10.583533
1282,1.1209745,0.04136842,399.08957,2.3986619,0.1420865,88.73429,28.254253,-17.272917,24.537874,2.6321836,1.9059242,2.6241403,2.2317817,1.9702196,121.05742,570.3767,154.9268,67.7914,1028.8074,0.094416305,0.56709766,5.3629575,49.531044,0.55503774,8.742807
1283,1.0959399,0.06469162,399.8598,2.4724634,0.108330116,61.4015,96.51358,-14.794972,-1.7502407,1.621837,1.2852399,2.063891,2.1328154,2.087162,131.17068,593.84326,48.912228,200.6622,728.3759,0.45156264,1.4248829,20.895819,223.83984,0.85807073,9.578773
1284,1.1123204,0.04421425,399.87167,2.4906936,0.21907982,82.75115,94.79362,-15.5927,53.316784,1.8974069,1.5793126,2.6379879,2.8408093,2.8430061,179.64368,522.1646,74.491776,564.9132,486.37738,0.06990509,0.17542168,2.7083774,31.189703,0.4797677,10.267732
1285,1.1135726,0.04420777,400.05588,2.4802608,0.1418382,92.45589,53.57604,-11.774157,32.461273,2.8203118,2.1565135,3.1592839,2.8617425,2.6084259,161.69814,501.84747,133.34557,391.66367,911.18634,0.05377532,0.2605585,3.1127384,30.935745,-0.029495215,10.725938
1286,1.1311882,0.06673093,400.05884,2.4528592,0.24815881,65.81199,107.118,-11.307978,35.506844,2.5588608,1.9975926,2.9075518,2.5418634,2.2577612,139.41293,481.8571,63.203133,565.09827,865.6366,0.14676878,1.2218866,8.907666,76.120514,0.79108435,10.209563
1287,1.1736801,0.017083516,399.8214,2.5314937,0.22102404,121.62185,50.502342,-17.912542,41.0554,1.6809248,1.3810833,2.2967606,2.441072,2.4164574,152.55307,498.03192,84.70943,713.3162,564.18036,0.028545728,0.08804664,1.0768906,11.290895,0.68318796,10.739194
1288,1.1361946,0.040245157,399.93848,2.4836664,0.25152463,45.59623,86.24265,-11.307817,11.498235,2.340181,1.7140455,2.3909936,2.050957,1.8202953,111.925705,603.5673,107.21857,258.9636,651.225,0.18881424,2.3084188,13.60479,109.532814,1.2247972,10.034503
1289,1.1658173,0.045900792,399.82538,2.4662871,0.23345351,127.518166,87.30263,-23.917244,23.853,2.238451,1.7853943,2.8394952,2.8156981,2.6766033,167.71893,629.59534,143.53018,64.61924,432.50848,0.16722013,0.6549481,4.9547224,42.59159,0.49154425,10.934567
1290,1.1132395,0.040105868,399.9161,2.4397013,0.1761364,86.115555,114.28493,-12.469698,25.506567,2.2231255,1.7474924,2.6652946,2.4598396,2.2346272,138.8727,480.258,93.6642,633.46405,450.7517,0.048309147,0.098259844,1.7444355,24.847607,0.56880885,8.686915
1291,1.104379,0.042396978,399.87372,2.5218062,0.20845821,112.03694,19.969624,-17.303143,48.18434,2.4280074,1.839317,2.6632423,2.3920786,2.1651702,134.06523,571.4192,54.295776,217.02739,266.41745,0.3545832,3.5154724,22.89951,188.03413,0.2715606,9.416593
1292,1.1114787,0.04856214,399.94196,2.471638,0.20322332,70.93793,123.80109,-11.172857,27.234531,1.802504,1.5263847,2.5950599,3.0034552,3.2244174,205.65329,496.17725,93.53734,321.64233,622.9359,0.07202953,0.7482831,5.2573338,43.91162,0.13619438,10.7335205
1293,1.1014878,0.041730296,399.81244,2.5182178,0.25504997,37.213234,76.867714,-18.469618,51.123077,2.305554,1.7757072,2.6116967,2.348735,2.1221042,131.43915,547.2557,49.60525,452.04132,596.85077,0.14612283,0.39554265,6.366911,76.44731,0.2088074,10.564191
1294,1.1641543,0.034278814,400.042,2.4472034,0.16660312,64.281364,129.34026,-13.073608,6.874823,2.2586703,1.7911679,2.797957,2.7972674,2.7057958,169.75699,546.70624,114.31338,128.43997,859.09393,0.30045873,2.3479285,16.681955,142.89714,0.96333754,10.210953
1295,1.1621883,0.051381696,399.79266,2.520083,0.15637113,76.38985,63.743114,-22.440159,33.878925,2.169868,1.6543337,2.448542,2.2100115,1.9951713,123.6403,598.07745,81.901306,608.50574,310.909,0.21352689,0.4915549,6.6626596,69.89544,0.4588018,10.025644
1296,1.0791693,0.038196243,399.85565,2.4384327,0.12654433,53.983307,89.47794,-15.05839,18.540964,2.4426665,1.9818596,3.0839002,2.9431489,2.72996,170.52818,513.4175,97.61379,801.9601,143.6476,0.16514617,0.67974395,6.7045135,62.73356,1.1146666,10.703192
1297,1.1910172,0.052098144,400.1801,2.4141767,0.19081573,41.91185,123.027725,-29.529083,58.972656,1.8260704,1.4723537,2.3543115,2.456615,2.4350903,153.42484,555.94714,243.17354,630.2555,555.45496,0.08996348,0.71079606,5.144189,43.67427,0.897987,11.512266
1298,1.0778767,0.0740556,399.94946,2.4437866,0.15134332,99.003136,50.609985,-15.515195,22.331263,1.9088131,1.4635559,2.1884952,2.040905,1.8839191,117.18819,564.4005,230.9655,940.4794,225.4045,0.11978056,0.6127942,7.064065,68.66932,1.576067,9.991957
1299,1.0793703,0.04763631,399.99774,2.464309,0.15028748,97.719666,79.464676,-10.351314,23.255636,2.1731484,1.6762943,2.5429661,2.4629261,2.3342845,145.81813,537.2107,114.360596,399.34186,823.2223,0.24173705,0.1502978,3.3509762,86.571465,0.8317772,9.662092
1300,1.1197731,0.047143422,399.96973,2.4725919,0.384566,90.42682,31.339285,-12.724696,0.36330572,2.373619,1.9010065,2.92833,2.6775517,2.396053,148.76006,576.8625,123.04905,282.51895,1131.2839,0.15767156,0.7569381,7.691929,72.67834,0.5850755,10.153496
1301,1.0873588,0.04055044,399.8947,2.4655623,0.19509837,96.11847,96.211075,-18.722086,65.758835,2.8601696,2.192467,3.2416997,3.0526042,2.8411832,176.94516,538.73517,204.92058,549.74817,472.9607,0.24482942,0.32586354,6.215083,96.972435,0.30775154,9.61852
1302,1.0346296,0.040239178,399.96866,2.4816716,0.09557867,79.45119,77.910385,-11.442309,-0.08022798,2.4234903,1.9198434,2.9651191,2.7356927,2.4608607,152.9027,476.52237,70.009995,460.8062,450.1778,0.08591114,0.58441657,4.827733,42.21853,0.37993154,10.666948
1303,1.1093967,0.06353668,400.08484,2.3647733,0.17818783,71.10075,78.39704,-15.387884,38.83571,2.2634273,1.7941463,2.7933576,2.7737322,2.6589477,166.59111,548.7586,76.535965,115.441284,1022.7623,0.10269822,0.31187907,4.6695213,56.139008,0.6874424,9.216741
1304,1.131459,0.039729096,399.90765,2.4693847,0.18490079,40.356228,72.145096,-15.677893,60.890594,3.2049472,2.3736377,3.3184383,2.768069,2.4100933,147.62244,574.6535,35.985954,319.13007,573.69434,0.20837379,1.0333819,8.6869545,76.98771,0.678939,10.339008
1305,1.1313719,0.037051767,399.83917,2.4699154,0.2597565,90.63694,86.371414,-13.331091,30.04329,2.0461307,1.6033945,2.4789135,2.3830736,2.2237875,138.80972,510.01343,270.3279,755.11365,243.31416,0.1357558,0.46628708,5.4187126,53.61325,0.28311744,9.350423
1306,1.162599,0.03089784,399.98212,2.4459758,0.20299998,88.31175,151.5793,-20.730923,24.767597,3.089255,2.3137453,3.3090477,2.878491,2.563338,158.03548,551.11316,110.093704,772.3817,294.67377,0.17115006,0.8044759,8.0568495,77.80903,1.4769942,10.829211
1307,1.1106188,0.041452564,399.79227,2.4663618,0.31309542,55.23103,118.29143,-12.377555,29.021082,3.1762643,2.394173,3.3897948,2.8271224,2.4471328,149.93855,472.836,39.494965,155.99565,634.4093,0.16001038,0.6043352,7.666359,79.01239,0.36202753,9.911501
1308,1.0596193,0.04048954,399.93286,2.4805036,0.22235358,81.4909,124.288864,-11.487966,-8.216344,2.8368726,2.068505,2.7923281,2.154264,1.7919194,108.41996,498.13593,119.10862,826.45496,213.8366,0.19562933,1.2227312,5.5141163,42.246475,-0.19561152,10.361566
1309,1.1681607,0.04649332,399.7317,2.4666092,0.46975732,83.43455,115.53148,-25.902283,51.10401,2.052231,1.6597319,2.6818173,2.640232,2.4467804,153.03445,480.27228,92.37291,1280.7148,194.96042,0.023422597,0.046184402,0.7097898,8.219546,0.6133614,13.216173
1310,1.1490238,0.040356208,399.9839,2.4880414,0.29205766,115.038185,109.364174,-7.857114,28.016058,3.0720654,2.2321594,3.0308423,2.4431443,2.0964508,127.56844,488.95612,166.10397,496.10953,502.14032,0.24831048,2.289307,10.457399,80.95878,0.84119385,9.701174
1311,1.0422466,0.037262876,399.90027,2.4631371,0.06480531,94.50235,114.82335,-11.177754,18.271143,2.4807851,1.9548199,2.957622,2.80926,2.6190124,163.40211,464.48895,386.64462,479.5587,642.89417,0.06703952,0.28688812,2.8006127,25.922474,0.6551139,9.339529
1312,1.0083673,0.04051115,399.81406,2.477283,0.13169493,56.78457,100.12962,-7.4523344,7.917487,2.5531094,1.8917955,2.6156495,2.1283593,1.8256031,111.52073,516.3658,68.567184,612.63293,422.79395,0.11528933,0.75639355,6.8751764,61.53544,0.33267635,11.23752
1313,1.2047209,0.048337318,399.98676,2.474738,0.22396907,81.720314,50.59099,-15.135696,24.48588,2.6774495,1.9189625,2.6107123,2.164248,1.8890877,115.59151,591.55896,173.32863,143.1866,895.25183,0.102258824,0.7389299,5.602784,47.902687,0.77160794,10.141847
1314,1.1503234,0.0463156,399.78192,2.4719188,0.24933839,119.6334,38.592075,-20.261545,42.722996,2.338698,1.7735217,2.5719993,2.2496047,1.9988331,123.39409,574.9777,55.21646,647.62897,319.61523,0.13778095,1.326428,5.933501,45.654762,0.96990216,10.949901
1315,1.1679815,0.043977253,399.9768,2.5212986,0.28514105,51.368813,76.54152,-10.898569,13.790944,2.363057,1.7732286,2.4997869,2.0906167,1.817079,111.46128,518.6642,44.70788,552.0138,261.98242,0.21612826,2.0822036,12.43235,100.173065,0.5283334,9.275294
1316,1.1325983,0.041014712,399.83658,2.4783704,0.52056456,49.606728,73.010635,-15.844271,44.079155,1.2342639,1.0695057,1.8878273,2.1773524,2.2554386,143.25511,538.2494,57.707836,383.909,441.8317,0.17721716,0.5989774,5.955562,56.99227,0.92362845,10.674889
1317,1.1426336,0.046664458,399.97192,2.4625287,0.35820028,69.69563,76.07654,-13.96922,36.580788,1.7734865,1.4253869,2.2760005,2.280763,2.1843684,137.01105,540.35846,106.33059,71.73283,775.3838,0.056310136,0.11624776,2.3164878,34.371643,0.68936336,9.342044
1318,1.1193427,0.044607352,399.9593,2.5200353,0.24274302,92.792595,94.04751,-13.870763,-7.738225,2.5381882,1.9178379,2.7792,2.4556434,2.2002952,135.96964,452.17798,387.97046,556.5793,388.46127,0.034055807,0.2527704,2.3175714,20.820425,0.11636613,9.877581
1319,1.0208359,0.028255757,399.94193,2.4693477,0.12857738,125.04822,98.425644,-5.795415,8.53107,2.257717,1.789484,2.785997,2.720108,2.572089,160.94817,560.7757,399.78183,43.849743,823.3802,0.19854836,1.3350917,10.566333,92.036026,0.20038083,10.829316
1320,1.1265832,0.045026574,399.83154,2.470721,0.11486618,28.853937,50.627438,-22.287647,45.32864,1.9095684,1.5171027,2.3553894,2.1754766,1.9475396,120.97617,483.1999,286.0644,76.14266,673.1478,0.24238232,0.32743993,6.340872,98.161354,0.08479538,9.834602
1321,1.1716304,0.04848399,399.89664,2.454763,0.3088169,72.76108,82.33236,-11.549227,7.463385,2.1837418,1.758152,2.7637281,2.636323,2.4222176,151.11911,539.32385,84.70799,1043.2681,471.60303,0.18369457,1.2205099,11.523756,106.13613,0.657283,11.16436
1322,1.0812992,0.03357466,399.79166,2.4665723,0.39672527,79.11406,100.874695,-24.933254,16.527384,2.5672305,1.9739487,2.9435155,2.7918625,2.610997,162.7573,506.05157,334.29803,127.11507,420.50992,0.10008011,0.80816746,5.758039,48.774025,0.32796994,10.383361
1323,1.0743424,0.041485935,399.9879,2.4721684,0.13167007,39.689766,100.950134,-13.044988,2.2407358,2.604501,1.9292355,2.6474078,2.136297,1.8266013,111.40495,577.4525,200.1786,463.74805,555.2279,0.2166318,0.93385,10.751292,104.86649,0.8650249,10.794456
1324,0.9968487,0.043778457,399.95868,2.4287379,0.1730628,137.01123,113.589134,-10.509211,18.125067,2.640924,2.093657,3.183937,2.8968692,2.5977304,161.22157,540.54407,232.39815,580.3119,629.64606,0.120727025,1.2383734,7.871648,65.75138,0.7490853,9.772654
1325,0.98683035,0.033120826,399.9819,2.4098399,0.16712609,140.46307,83.25124,-10.284886,1.7887005,2.0912445,1.6261921,2.4894283,2.4245305,2.2844167,142.85025,603.2412,60.329445,153.85849,950.0386,0.20638618,1.9051422,7.7711678,59.01061,0.16230874,10.002431
1326,1.108745,0.047196742,400.12103,2.4402885,0.14775236,114.25592,85.50794,-8.590204,17.711166,2.1544604,1.6962265,2.6383636,2.582126,2.4503753,153.32108,553.41956,89.94162,380.77786,563.59827,0.18009847,0.4609188,6.2306952,66.955986,0.88122386,10.525662
1327,1.2280079,0.052764583,400.14954,2.4732149,0.29753122,80.84882,87.03735,-17.60671,1.3200555,3.0386472,2.1438746,2.8285275,2.2759774,1.9633968,119.48318,476.86484,117.88313,127.921555,474.5621,0.1429312,0.53865737,6.4487295,67.10066,0.14802408,9.496892
1328,1.1681665,0.044263627,399.8284,2.4460819,0.14646181,72.23015,77.39707,-24.56533,55.57771,2.9620633,2.2275822,3.1572387,2.6318974,2.2753417,139.51787,508.9973,35.821846,602.8927,131.36996,0.4451812,3.9759605,23.667053,191.46773,0.5354198,9.775922
1329,1.3088391,0.036531996,399.8452,2.4721503,0.27010614,73.39869,119.79158,-12.629761,-11.933703,1.5400596,1.3299277,2.4121938,2.9985445,3.4022262,217.67227,445.98154,76.760635,447.94547,854.42615,0.17559448,0.5117731,4.6529684,43.49342,0.90310174,11.002501
1330,1.0086542,0.03696855,400.0433,2.4691823,0.07832073,78.45738,115.21356,-11.951297,48.194237,2.0576627,1.6103388,2.3994823,2.1796417,1.9727482,122.40946,464.2701,55.757366,331.59338,205.21806,0.10945163,0.44523668,5.2304835,51.527832,0.19549063,8.152746
1331,1.1714482,0.05350119,399.8387,2.4734378,0.2550943,35.873444,68.80506,-21.119732,33.42434,2.182427,1.6889778,2.5366824,2.2721868,2.026743,125.47849,597.6483,43.590343,744.2439,286.58514,0.048591502,0.052559815,0.99076045,12.935414,0.23354253,10.29608
1332,1.1322678,0.02857792,399.81192,2.4730396,0.17109829,60.943573,66.00896,-10.675219,19.058949,1.9239393,1.5719724,2.5067089,2.4675343,2.3223414,145.46584,483.2044,87.485756,385.04303,409.11868,0.11179365,0.6080642,4.6592436,42.451515,1.0914147,10.5361
1333,1.0308295,0.040756572,399.73096,2.48666,0.24781978,89.98191,53.04084,-14.658539,33.10153,1.5939331,1.2949762,2.0708377,2.0390105,1.904871,119.22221,510.62784,67.46124,675.0756,228.57559,0.09123939,0.14626318,2.4281337,30.779453,0.13966866,9.645168
1334,1.0577266,0.083011046,399.87482,2.49892,0.36599746,99.81358,101.6566,-22.188313,22.58764,2.4334958,1.8665022,2.7158008,2.3061104,1.9949825,122.6046,556.7661,57.18205,73.421036,810.9613,0.059797604,0.5843587,3.8258088,32.26421,-0.10126982,10.15352
1335,1.0222856,0.042075705,399.8785,2.4755466,0.1165514,138.92014,76.550934,-10.388822,8.204387,2.3905747,1.7660778,2.4598174,2.1061845,1.8634154,114.52468,520.6092,180.1561,437.25912,757.14716,0.015448423,0.033788655,0.5579336,6.76378,0.81355685,10.39742
1336,1.1652378,0.050947,399.8294,2.4678051,0.15140161,37.653572,126.08252,-9.536152,-0.22392201,2.4203105,1.9299513,3.014036,3.0588858,2.9702218,186.65344,564.0597,48.96168,474.0248,853.0049,0.103620686,0.15906565,2.30049,28.340805,0.4059525,10.031114
1337,1.042666,0.033635862,399.87598,2.478415,0.09635321,112.56128,69.22398,-13.19987,10.288481,2.2047794,1.7871815,2.8309305,2.7765775,2.61161,163.6337,503.7208,72.79163,100.19215,484.65683,0.122218646,1.3346059,7.7085624,62.500927,0.69074786,9.827682
1338,1.0920252,0.052358467,399.91187,2.4824872,0.33641976,101.328964,104.58103,-10.412393,21.499725,2.9717772,2.2013793,3.0765429,2.6156793,2.3045952,141.64783,475.94012,91.499,252.37918,850.1432,0.069540806,0.08823993,1.9353855,34.395245,0.9540494,9.833506
1339,1.2028852,0.06017667,399.937,2.486683,0.17251606,99.482925,74.24878,-16.039026,10.516378,1.7897495,1.4972299,2.3803227,2.266972,2.0605462,128.61353,475.06763,121.07011,356.60553,509.61597,0.09950006,1.6849434,8.7104645,68.62538,0.73169804,10.234789
1340,1.1541187,0.047315303,399.89215,2.47211,0.16654961,90.180244,95.13065,-17.79843,10.380116,2.2887228,1.7791288,2.6138833,2.2499886,1.9633415,120.94309,626.89056,153.61038,603.2956,733.87317,0.22389178,1.0214813,8.722918,78.65801,1.1883749,10.067457
1341,1.1289345,0.043411274,399.80707,2.5014586,0.20102283,59.553314,106.9224,-10.919126,17.675137,2.6016984,1.9892238,2.9028563,2.550467,2.2685935,140.08777,521.6341,67.79061,400.31628,599.1642,0.15823859,0.7737732,6.2992306,54.70397,0.84600794,10.069401
1342,1.0207916,0.044576738,399.87762,2.4329944,0.07279679,44.614708,142.53378,-16.347301,42.91615,2.2670197,1.770765,2.6231194,2.2691636,1.9748352,121.70199,526.34406,124.48344,461.81583,427.86465,0.04085011,0.17525889,1.6765621,15.364252,1.2680293,10.875892
1343,1.0313237,0.08350151,399.8144,2.472342,0.16368756,21.963728,118.263245,-17.734821,11.357559,2.7455096,2.0667012,2.8639853,2.2703352,1.9053376,115.73749,501.03754,56.235065,54.435158,523.31067,0.16613737,2.484716,10.660753,81.42121,1.4980785,9.525099
1344,1.0643504,0.040322565,399.98825,2.4261303,0.3074107,40.07196,106.57451,-12.935709,22.112995,3.1377418,2.3870273,3.53405,3.3248856,3.0989819,192.94232,499.53394,169.70865,107.95561,921.46124,0.08963262,0.23775658,3.6728363,42.987587,0.42509574,10.203571
1345,1.045957,0.03983579,399.8648,2.441875,0.08805705,42.305897,71.78851,-13.329022,-3.7958252,2.537325,1.9481472,2.8112917,2.4556465,2.1824574,134.72736,506.3706,88.188065,640.759,360.1893,0.052833788,0.12702112,1.9286054,22.235771,0.52020603,10.121274
1346,1.1141102,0.045417137,399.7827,2.517935,0.2542367,50.96629,93.950066,-16.475271,37.507637,2.5824702,2.025788,2.9836967,2.616874,2.31488,143.00156,457.9124,125.92644,297.03302,549.63196,0.16412352,0.6982962,8.237885,81.340675,0.68664587,9.666216
1347,1.1999941,0.049582887,400.70795,2.7674499,0.46082345,66.79234,98.45827,-22.140326,35.30452,2.3914952,1.9004819,2.9540067,2.9626834,2.8676476,179.97475,507.6772,125.23357,541.4721,727.5804,0.11684243,1.0981112,6.1109986,48.67852,1.5926908,11.459593
1348,1.0334303,0.039124973,399.89377,2.4557903,0.13984914,54.300163,132.16943,-12.725758,33.51612,2.5874145,1.8538109,2.579952,2.231172,1.9851525,122.22273,541.05756,54.566124,165.26163,683.9977,0.09422759,1.3351536,5.8713765,44.775547,0.8399687,9.953571
1349,1.0246844,0.037372917,399.91974,2.466624,0.09297263,78.58572,108.63009,-15.00739,39.232468,2.3003001,1.7755312,2.6297274,2.4149277,2.2062619,137.03946,536.42664,332.02036,299.75162,837.0096,0.18321274,1.2445393,6.1700964,48.11484,0.84773815,10.216835
